Date,MMWR_week,Location,Distributed,Administered,Admin_Per_100K,Recip_Administered,Administered_Dose1_Recip,Series_Complete_Yes,Additional_Doses,Second_Booster,Administered_Bivalent
03/01/2022,9,AK,1445865,1095853,149800,1097546,501439,446122,182822,,
03/01/2022,9,FM,151100,103551,101203,104398,59363,48201,7593,,
03/01/2022,9,US,690435045,553378046,166676,553378046,253629644,215677777,94383887,,
03/01/2022,9,TN,12261030,9601768,140599,9431853,4190816,3661353,1548989,,
03/01/2022,9,KS,5749415,4437143,152306,4548185,2139221,1751920,721925,,
03/01/2022,9,VT,1698450,1347089,215883,1329598,577834,499921,292699,,
03/01/2022,9,RI,2495425,2131372,201194,2270100,1021194,855078,439893,,
03/01/2022,9,CA,85912025,71593605,181194,71860784,32367989,27841658,13400033,,
03/01/2022,9,MI,20022330,15206634,152266,15493552,6600414,5913506,3057394,,
03/01/2022,9,NC,20885300,16129590,153790,16028910,8634366,6226604,1570121,,
03/01/2022,9,ID,3215390,2366691,132435,2388762,1077939,951586,387462,,
03/01/2022,9,ND,1313300,1064276,139657,1042427,491329,415066,166970,,
03/01/2022,9,VA2,7786420,7213240,0,7213240,3406285,2931051,1094537,,
03/01/2022,9,MP,122030,106131,204685,106253,45110,42912,19222,,
03/01/2022,9,CT,8301935,7294402,204595,7319499,3348891,2774302,1373461,,
03/01/2022,9,MD,15010810,11524944,190631,11616929,5135718,4480296,2183175,,
03/01/2022,9,MO,11075305,8659954,141101,8620548,4012007,3384105,1384023,,
03/01/2022,9,MH,86380,55911,71920,55985,29290,24175,4781,,
03/01/2022,9,SC,10006475,7281187,141418,7280074,3428193,2878967,1105603,,
03/01/2022,9,VA,18766005,15890606,186170,15964745,7213054,6147710,2809892,,
03/01/2022,9,DE,2220655,1731962,177863,1705735,795820,657961,287597,,
03/01/2022,9,OR,9527285,7446260,176546,7449516,3246243,2897802,1486141,,
03/01/2022,9,GA,20654895,14371145,135354,14479760,6836027,5699023,2000489,,
03/01/2022,9,DD2,6631310,7251696,0,7251696,4098296,3101814,1734,,
03/01/2022,9,WY,934885,731345,126364,731453,335727,293046,122034,,
03/01/2022,9,IH2,2785195,2168375,104108,2168375,1077541,854487,251828,,
03/01/2022,9,UT,5995950,5062215,157900,5033629,2282001,2028026,866424,,
03/01/2022,9,IN,12624880,9205220,136734,9216473,4085676,3639521,1604034,,
03/01/2022,9,ME,3192350,2704718,201212,2718128,1198272,1053406,566062,,
03/01/2022,9,TX,58893195,44434592,153244,43184663,20617279,17426894,6238836,,
03/01/2022,9,FL,45653145,36142468,168279,35803009,16771173,14169133,5443076,,
03/01/2022,9,DC,1781505,1418660,201015,1331633,672229,504971,175791,,
03/01/2022,9,LA,7900490,6057725,130307,6023114,2796510,2443839,926330,,
03/01/2022,9,OK,6988530,5721601,144595,5687614,2769904,2217212,802861,,
03/01/2022,9,NY,43955345,37884592,194744,37915315,17312033,14697207,6465373,,
03/01/2022,9,AZ,14089420,11551470,158702,11313482,5203319,4376924,1732553,,
03/01/2022,9,NV,5672710,4714873,153073,4685782,2281093,1839899,683298,,
03/01/2022,9,NM,4246545,3770237,179807,3907516,1803649,1461194,700443,,
03/01/2022,9,IL,26172995,21787515,171937,22024529,9630123,8552058,4204995,,
03/01/2022,9,GU,317160,332196,197162,332040,150065,135384,53234,,
03/01/2022,9,MA,16184590,14279957,207181,14324843,6634337,5350298,2648607,,
03/01/2022,9,PW,43990,46543,216157,46877,20251,17884,11061,,
03/01/2022,9,CO,11873675,10319151,179191,10323599,4512269,3986279,1990032,,
03/01/2022,9,KY,8403575,6316449,141381,6373041,2917232,2521585,1077204,,
03/01/2022,9,HI,3319480,2806083,198188,2815447,1221405,1093746,541015,,
03/01/2022,9,NH,3277330,2421303,178075,2457167,1333162,923539,197875,,
03/01/2022,9,NE,3770510,3083688,159412,3096693,1342514,1209495,584012,,
03/01/2022,9,NJ,20953935,16576743,186629,17050094,7908705,6598782,2984879,,
03/01/2022,9,PR,7280790,6943815,217423,6952457,3045002,2603157,1373709,,
03/01/2022,9,BP2,330530,303073,0,303073,141914,132145,41641,,
03/01/2022,9,WI,11098045,9869933,169516,9861776,4138386,3762012,2046329,,
03/01/2022,9,MS,5298535,3763710,126462,3797732,1750314,1516327,543812,,
03/01/2022,9,MT,1880895,1535848,143701,1539457,689454,598218,276603,,
03/01/2022,9,WV,3853285,2637029,147144,2636020,1150735,1017894,450235,,
03/01/2022,9,VI,145560,140143,131850,137807,67647,55975,15844,,
03/01/2022,9,IA,6239055,4928132,156197,4933846,2122997,1928899,996149,,
03/01/2022,9,SD,1764865,1355996,153279,1371098,663030,530100,212091,,
03/01/2022,9,MN,11987070,9907398,175675,9921921,4193013,3848796,2148643,,
03/01/2022,9,OH,21972355,17234576,147441,17137133,7352147,6735880,3397983,,
03/01/2022,9,WA,16839095,13862440,182044,13970339,6075012,5443025,2725951,,
03/01/2022,9,AL,9254240,6100421,124418,6218868,3035346,2463862,844831,,
03/01/2022,9,AR,5883220,4089449,135511,4132896,1984071,1614916,610396,,
03/01/2022,9,PA,28797825,22112731,172729,22170689,10673478,8579266,3535819,,
03/01/2022,9,AS,92810,88816,187407,89230,42945,38432,8067,,
02/28/2022,9,AL,9253940,6099054,124390,6217347,3034896,2463410,844214,,
02/28/2022,9,IL,26168295,21776299,171848,22013137,9626954,8548541,4200580,,
02/28/2022,9,WI,11094245,9868295,169487,9860390,4138215,3761636,2045547,,
02/28/2022,9,MH,86380,55911,71920,55985,29290,24175,4781,,
02/28/2022,9,RI,2495425,2130772,201137,2267624,1020192,854479,439074,,
02/28/2022,9,AZ,14083020,11547261,158644,11309295,5202031,4375888,1730825,,
02/28/2022,9,DE,2220655,1731962,177863,1705662,795787,657943,287574,,
02/28/2022,9,NM,4246045,3768597,179728,3905889,1803221,1460782,699838,,
02/28/2022,9,AK,1443865,1095817,149795,1097473,501398,446095,182815,,
02/28/2022,9,DD2,6631010,7250554,0,7250554,4097584,3101392,1733,,
02/28/2022,9,MT,1880495,1534648,143589,1538264,689173,597825,276130,,
02/28/2022,9,MO,11071605,8651303,140960,8612095,4009874,3381845,1380152,,
02/28/2022,9,NY,43930045,37860326,194619,37891027,17305719,14692382,6452834,,
02/28/2022,9,NV,5671810,4710745,152939,4681785,2279920,1838550,681847,,
02/28/2022,9,NC,20881600,16124323,153739,16023629,8631697,6225141,1568957,,
02/28/2022,9,VT,1698450,1346942,215860,1329419,577779,499885,292619,,
02/28/2022,9,NJ,20953335,16561741,186460,17034937,7905373,6595643,2976313,,
02/28/2022,9,DC,1781505,1418469,200988,1331250,672059,504880,175672,,
02/28/2022,9,ME,3191650,2703036,201087,2716439,1197905,1053033,565181,,
02/28/2022,9,FL,45651445,36129522,168218,35789912,16767428,14165710,5437409,,
02/28/2022,9,OH,21968555,17231363,147414,17133831,7351434,6734907,3396441,,
02/28/2022,9,SD,1763665,1354745,153138,1369830,662692,529641,211625,,
02/28/2022,9,MA,16184090,14262772,206932,14308072,6629277,5347123,2640456,,
02/28/2022,9,PR,7279190,6926398,216877,6935106,3042369,2600219,1362137,,
02/28/2022,9,VA,18763805,15885122,186106,15959010,7211590,6146040,2807402,,
02/28/2022,9,CT,8301635,7292128,204531,7317086,3348118,2773776,1372386,,
02/28/2022,9,BP2,330530,296771,0,296771,140222,130706,38518,,
02/28/2022,9,NH,3277330,2419178,177919,2455115,1332354,923201,196982,,
02/28/2022,9,KY,8400075,6316098,141373,6372552,2917074,2521479,1076988,,
02/28/2022,9,TX,58872095,44402896,153135,43154682,20604388,17419275,6229726,,
02/28/2022,9,MN,11982670,9905399,175639,9919829,4192607,3848121,2147673,,
02/28/2022,9,GA,20651695,14344568,135104,14454877,6829740,5691391,1990631,,
02/28/2022,9,MI,20019230,15219662,152397,15506025,6605095,5919109,3059538,,
02/28/2022,9,IN,12624580,9202768,136697,9213987,4085008,3638868,1602941,,
02/28/2022,9,LA,7900390,6057546,130304,6022826,2796404,2443789,926195,,
02/28/2022,9,ID,3214690,2365777,132383,2387789,1077838,949268,387311,,
02/28/2022,9,IA,6238055,4923165,156040,4929024,2122019,1927441,993869,,
02/28/2022,9,WY,934585,730703,126253,730814,335582,292815,121783,,
02/28/2022,9,WA,16837895,13839296,181740,13947397,6070373,5437533,2714041,,
02/28/2022,9,FM,151100,103551,101203,104398,59363,48201,7593,,
02/28/2022,9,ND,1312900,1063891,139607,1042070,491230,414922,166857,,
02/28/2022,9,PA,28788225,22101802,172644,22159672,10669839,8575720,3532050,,
02/28/2022,9,VA2,7785520,7213226,0,7213226,3406283,2931051,1094525,,
02/28/2022,9,UT,5992950,5062215,157900,5033574,2281963,2028013,866420,,
02/28/2022,9,KS,5749115,4436063,152269,4546966,2138895,1751599,721360,,
02/28/2022,9,OR,9523685,7444134,176496,7447345,3245754,2897355,1484987,,
02/28/2022,9,MP,121430,106008,204447,106129,45090,42878,19154,,
02/28/2022,9,MS,5298535,3759511,126321,3793510,1749314,1514990,541967,,
02/28/2022,9,CO,11872275,10318997,179189,10323314,4512136,3986236,1989923,,
02/28/2022,9,CA,85840525,71568918,181131,71835837,32360951,27836250,13387820,,
02/28/2022,9,IH2,2782595,2168171,104098,2168171,1077493,854421,251739,,
02/28/2022,9,MD,15008410,11517987,190516,11610266,5134205,4478738,2180018,,
02/28/2022,9,SC,10002875,7279347,141382,7278147,3427652,2878404,1104794,,
02/28/2022,9,GU,317160,331533,196768,331372,149890,135191,52989,,
02/28/2022,9,TN,12260330,9589197,140415,9419844,4188314,3657507,1544176,,
02/28/2022,9,VI,145460,139908,131629,137580,67483,55949,15807,,
02/28/2022,9,AR,5871520,4088640,135484,4132028,1983830,1614676,610013,,
02/28/2022,9,HI,3317380,2805600,198154,2814911,1221264,1093632,540743,,
02/28/2022,9,WV,3852685,2634461,147000,2633556,1150171,1017296,448998,,
02/28/2022,9,PW,43990,46478,215855,46812,20235,17853,11043,,
02/28/2022,9,OK,6984030,5720324,144563,5686322,2769476,2216833,802401,,
02/28/2022,9,AS,92810,88816,187407,89230,42945,38432,8067,,
02/28/2022,9,NE,3769510,3080182,159231,3093265,1341786,1208428,582521,,
02/28/2022,9,US,690214745,553079296,166586,553079296,253548597,215602728,94247084,,
02/27/2022,9,WI,11082945,9865119,169433,9857153,4137548,3760578,2044128,,
02/27/2022,9,MD,14996610,11511316,190406,11603784,5132902,4477107,2176879,,
02/27/2022,9,WA,16837795,13839295,181740,13947112,6070221,5437448,2714001,,
02/27/2022,9,PR,7275590,6926398,216877,6935039,3042319,2600208,1362131,,
02/27/2022,9,VI,145460,139908,131629,137579,67482,55949,15807,,
02/27/2022,9,MH,86380,55874,71872,55948,29253,24175,4781,,
02/27/2022,9,AR,5858220,4085187,135370,4128641,1983030,1613649,608496,,
02/27/2022,9,OR,9522385,7440939,176420,7444186,3245100,2896649,1483345,,
02/27/2022,9,IH2,2781195,2167950,104088,2167950,1077430,854361,251651,,
02/27/2022,9,NM,4245645,3767444,179673,3904572,1802823,1460469,699348,,
02/27/2022,9,AZ,14082020,11541028,158559,11303243,5200402,4374137,1728322,,
02/27/2022,9,TX,58822795,44384262,153071,43137510,20598115,17414536,6223559,,
02/27/2022,9,ID,3212390,2365144,132348,2387160,1077622,949041,387043,,
02/27/2022,9,IN,12613980,9199037,136642,9210276,4084095,3637879,1601190,,
02/27/2022,9,KS,5747915,4434631,152219,4545556,2138510,1751207,720796,,
02/27/2022,9,CO,11862375,10316784,179150,10321065,4511585,3985670,1988857,,
02/27/2022,9,CT,8295035,7288781,204437,7313767,3347332,2773007,1370681,,
02/27/2022,9,GA,20646995,14344545,135104,14454612,6829585,5691337,1990576,,
02/27/2022,9,PW,43990,46478,215855,46811,20235,17853,11042,,
02/27/2022,9,MO,11060405,8651303,140960,8611941,4009779,3381809,1380130,,
02/27/2022,9,MA,16171090,14262705,206931,14307778,6629107,5347047,2640392,,
02/27/2022,9,MN,11973970,9902085,175580,9916538,4192009,3846923,2146256,,
02/27/2022,9,SC,9990175,7275980,141316,7274774,3426687,2877420,1103397,,
02/27/2022,9,MP,121430,105693,203840,105814,45043,42784,18985,,
02/27/2022,9,IL,26157795,21763139,171744,22000036,9623541,8544318,4195518,,
02/27/2022,9,SD,1762665,1354691,153131,1369758,662651,529615,211618,,
02/27/2022,9,AS,92810,87609,184860,88023,42793,38322,7123,,
02/27/2022,9,WV,3849485,2634455,147000,2633444,1150132,1017258,448963,,
02/27/2022,9,DD2,6631010,7248048,0,7248048,4095862,3100614,1730,,
02/27/2022,9,FL,45621745,36111992,168137,35772754,16762858,14160963,5429953,,
02/27/2022,9,TN,12256630,9589197,140415,9419721,4188232,3657476,1544163,,
02/27/2022,9,IA,6236755,4923165,156040,4928977,2122000,1927436,993847,,
02/27/2022,9,PA,28770425,22093352,172577,22151168,10667262,8573265,3528636,,
02/27/2022,9,GU,317160,331132,196530,330970,149784,135054,52827,,
02/27/2022,9,RI,2494525,2130126,201076,2266962,1020000,854389,438725,,
02/27/2022,9,NE,3766810,3080182,159231,3093241,1341771,1208423,582517,,
02/27/2022,9,HI,3317380,2804352,198065,2813646,1221021,1093279,540114,,
02/27/2022,9,MS,5296635,3759511,126321,3793443,1749269,1514974,541960,,
02/27/2022,9,OK,6978330,5718895,144527,5684874,2769021,2216348,801896,,
02/27/2022,9,VA,18743805,15876527,186005,15950438,7209807,6143746,2803273,,
02/27/2022,9,ND,1312500,1063891,139607,1042058,491222,414920,166855,,
02/27/2022,9,FM,151100,103551,101203,104398,59363,48201,7593,,
02/27/2022,9,WY,934385,730697,126252,730798,335573,292813,121778,,
02/27/2022,9,NV,5671810,4710745,152939,4681670,2279843,1838523,681836,,
02/27/2022,9,MT,1879695,1534641,143588,1538236,689150,597820,276130,,
02/27/2022,9,VA2,7777820,7213179,0,7213179,3406271,2931049,1094496,,
02/27/2022,9,ME,3187950,2703032,201087,2716408,1197888,1053023,565177,,
02/27/2022,9,NY,43882545,37842993,194530,37873367,17301016,14689043,6443411,,
02/27/2022,9,NH,3275030,2418752,177887,2454640,1332068,923074,196908,,
02/27/2022,9,DE,2219555,1731962,177863,1705610,795761,657925,287566,,
02/27/2022,9,BP2,330430,296771,0,296771,140222,130706,38518,,
02/27/2022,9,AL,9252440,6097516,124358,6215773,3034512,2462856,843584,,
02/27/2022,9,US,689815245,552869516,166523,552869516,253491557,215547917,94153229,,
02/27/2022,9,LA,7899590,6055668,130263,6020905,2795827,2443245,925380,,
02/27/2022,9,AK,1443865,1095815,149795,1097451,501383,446088,182814,,
02/27/2022,9,OH,21958655,17225423,147363,17127933,7350329,6733133,3393595,,
02/27/2022,9,VT,1697750,1346419,215776,1329043,577692,499783,292440,,
02/27/2022,9,CA,85834025,71526243,181023,71792963,32350052,27826063,13366738,,
02/27/2022,9,NC,20867200,16118258,153682,16017509,8629197,6223443,1567199,,
02/27/2022,9,UT,5992350,5062215,157900,5033537,2281941,2028002,866416,,
02/27/2022,9,KY,8394875,6315682,141364,6372071,2916915,2521332,1076848,,
02/27/2022,9,MI,20007430,15214752,152348,15500975,6603961,5917658,3057251,,
02/27/2022,9,DC,1780205,1417667,200874,1330311,671750,504636,175314,,
02/27/2022,9,NJ,20933935,16550655,186335,17023924,7902612,6593361,2970449,,
10/24/2021,43,LA,6066200,4791611,103072,4738281,2488341,2200755,182617,,
02/26/2022,8,HI,3317380,2801978,197898,2811226,1220347,1092692,538987,,
02/26/2022,8,MO,11060305,8651232,140959,8611557,4009616,3381690,1380034,,
02/26/2022,8,ND,1312500,1063814,139597,1041934,491168,414879,166829,,
02/26/2022,8,KY,8394875,6313225,141309,6369523,2916168,2520643,1075789,,
02/26/2022,8,CA,85834025,71450284,180831,71716078,32329286,27808243,13329685,,
02/26/2022,8,NJ,20931935,16537217,186184,17010099,7899280,6590596,2962801,,
02/26/2022,8,MN,11972970,9894302,175442,9908824,4190788,3844130,2143104,,
02/26/2022,8,CT,8294835,7283126,204279,7308580,3346125,2772211,1367566,,
02/26/2022,8,NE,3766810,3080117,159228,3093131,1341744,1208386,582476,,
02/26/2022,8,PR,7275590,6926361,216876,6934907,3042248,2600182,1362098,,
02/26/2022,8,GU,317160,331102,196513,330941,149766,135043,52827,,
02/26/2022,8,RI,2494525,2129178,200987,2265903,1019541,854220,438331,,
02/26/2022,8,ME,3187450,2702926,201079,2716276,1197813,1053005,565142,,
02/26/2022,8,WI,11082845,9858587,169321,9850605,4136395,3758625,2041064,,
02/26/2022,8,KS,5747915,4431610,152116,4542696,2137749,1750316,719656,,
02/26/2022,8,GA,20646995,14344364,135102,14454004,6829250,5691136,1990506,,
02/26/2022,8,WA,16837495,13839196,181739,13946087,6069678,5437090,2713907,,
02/26/2022,8,DD2,6631010,7238067,0,7238067,4090246,3096268,1721,,
02/26/2022,8,AZ,14082020,11531490,158428,11294196,5197990,4371501,1724742,,
02/26/2022,8,ID,3212390,2363615,132262,2385618,1077265,948611,386470,,
02/26/2022,8,WV,3849485,2634424,146998,2633293,1150072,1017207,448923,,
02/26/2022,8,MA,16167190,14262579,206929,14307018,6628576,5346931,2640264,,
02/26/2022,8,MP,121430,105693,203840,105813,45043,42784,18984,,
02/26/2022,8,MT,1879695,1534565,143581,1538130,689118,597771,276106,,
02/26/2022,8,OR,9522385,7435528,176292,7438821,3244019,2895260,1480699,,
02/26/2022,8,AS,92810,87449,184523,87861,42783,38310,6985,,
02/26/2022,8,NM,4245645,3763932,179506,3900863,1801854,1459545,698048,,
02/26/2022,8,NY,43882545,37814842,194385,37844847,17293693,14682550,6429188,,
02/26/2022,8,OK,6978330,5716682,144471,5682601,2768272,2215624,801132,,
02/26/2022,8,FM,151100,103551,101203,104396,59362,48201,7592,,
02/26/2022,8,DE,2219555,1731951,177861,1705456,795691,657871,287547,,
02/26/2022,8,NC,20867200,16108097,153585,16007371,8625308,6220430,1564108,,
02/26/2022,8,UT,5992350,5062180,157899,5033430,2281878,2027976,866400,,
02/26/2022,8,AR,5858220,4085165,135369,4128537,1982981,1613620,608469,,
02/26/2022,8,VT,1697650,1345762,215671,1328516,577604,499644,292156,,
02/26/2022,8,SD,1762665,1354512,153111,1369547,662576,529523,211573,,
02/26/2022,8,US,689797945,552526931,166419,552526931,253395029,215457016,94007111,,
02/26/2022,8,LA,7899590,6051749,130179,6016976,2794805,2441968,923778,,
02/26/2022,8,SC,9990175,7270556,141211,7269410,3425037,2875618,1101390,,
02/26/2022,8,MH,86380,52349,67338,52429,27873,23655,3099,,
02/26/2022,8,VI,145460,139908,131629,137578,67481,55949,15807,,
02/26/2022,8,IN,12613880,9193356,136558,9204454,4082576,3636535,1598505,,
02/26/2022,8,NV,5671810,4707786,152842,4678668,2278903,1837615,680720,,
02/26/2022,8,TN,12256230,9589139,140414,9419507,4188143,3657407,1544106,,
02/26/2022,8,PW,43990,46418,215577,46747,20229,17833,11013,,
02/26/2022,8,MI,20007330,15205838,152258,15491569,6601842,5914981,3053028,,
02/26/2022,8,IL,26157795,21740905,171569,21978125,9616522,8537156,4188477,,
02/26/2022,8,IA,6236555,4923151,156039,4928865,2121951,1927407,993820,,
02/26/2022,8,FL,45619445,36093122,168049,35753942,16757645,14155716,5422571,,
02/26/2022,8,AL,9252240,6094167,124290,6212377,3033599,2461775,842213,,
02/26/2022,8,OH,21958655,17216600,147288,17118836,7348255,6730764,3389401,,
02/26/2022,8,AK,1443865,1093935,149538,1095584,500935,445584,181943,,
02/26/2022,8,DC,1780205,1416162,200661,1329043,671354,504318,174817,,
02/26/2022,8,WY,934385,730635,126242,730718,335542,292787,121755,,
02/26/2022,8,MD,14996010,11500379,190225,11592617,5129734,4474283,2171894,,
02/26/2022,8,IH2,2781195,2166291,104008,2166291,1076835,853809,251120,,
02/26/2022,8,VA,18742405,15866920,185893,15939834,7206880,6140686,2799320,,
02/26/2022,8,CO,11862375,10311920,179066,10316151,4510554,3984311,1986511,,
02/26/2022,8,MS,5296635,3759238,126312,3793051,1749104,1514831,541874,,
02/26/2022,8,PA,28770325,22079755,172471,22137250,10662966,8569355,3523332,,
02/26/2022,8,BP2,330430,296769,0,296769,140222,130706,38516,,
02/26/2022,8,TX,58819795,44356747,152976,43111371,20589096,17406845,6214345,,
02/26/2022,8,VA2,7777820,7210625,0,7210625,3405497,2930736,1093127,,
02/26/2022,8,NH,3274330,2418478,177867,2454272,1331870,922969,196833,,
02/25/2022,8,FL,45609645,36035688,167782,35698061,16742331,14140496,5400872,,
02/25/2022,8,LA,7896790,6048270,130104,6013325,2793818,2440847,922300,,
02/25/2022,8,TX,58759895,44288564,152741,43047374,20549591,17384624,6203224,,
02/25/2022,8,AL,9245840,6090785,124221,6208770,3032452,2460564,840985,,
02/25/2022,8,HI,3316780,2800494,197793,2809701,1219988,1092300,538242,,
02/25/2022,8,SC,9987875,7257903,140965,7256849,3420966,2872139,1095833,,
02/25/2022,8,DD2,6630710,7233065,0,7233065,4087079,3094342,1719,,
02/25/2022,8,MA,16162090,14251513,206768,14295822,6625038,5344719,2635109,,
02/25/2022,8,VA,18737605,15857426,185782,15929968,7204351,6138066,2795229,,
02/25/2022,8,ND,1312000,1063374,139539,1041502,491038,414716,166699,,
02/25/2022,8,VA2,7777820,7207644,0,7207644,3404684,2930407,1091445,,
02/25/2022,8,MT,1877995,1533650,143496,1537222,688850,597503,275758,,
02/25/2022,8,NM,4243245,3761043,179368,3897779,1801082,1458914,696918,,
02/25/2022,8,AZ,14059520,11520120,158271,11283301,5195150,4367798,1720882,,
02/25/2022,8,PR,7270290,6913065,216460,6921606,3040486,2597731,1353278,,
